SeqId,BubbleSortNComp,BubbleSortTns,InsertionSortNComp,InsertionSortTns,MergeSortNComp,MergeSortTns,QuickSortNComp,QuickSortTns,QuickSortRandomNComp,QuickSortRandomTns,
seq_350_72,61075,1992000,7894169,170200,2516,126900,1624,39400,1574,43900,
seq_350_73,61075,554500,7924392,145200,2533,116800,1335,37400,1793,43600,
seq_350_74,61075,921900,7955534,342400,2523,245100,1288,57800,1298,64100,
seq_350_75,61075,893500,7986462,312900,2520,934700,1626,100100,1589,135500,
seq_350_76,61075,754400,8015621,140800,2521,123900,1216,38000,1673,45100,
seq_350_77,61075,822400,8045448,160300,2517,117900,1573,39600,1381,43600,
seq_350_78,61075,613200,8075684,145300,2501,121700,1381,52700,1568,53300,
seq_350_79,61075,957000,8104536,307900,2520,213500,1411,59700,1590,67800,
seq_350_80,61075,637100,8134859,152600,2528,124100,1555,37600,1459,42500,
seq_350_81,61075,912800,8164095,314100,2518,212800,1172,56800,1175,62000,
seq_350_82,61075,1601400,8194076,419500,2512,203400,1634,57400,1484,62200,
seq_350_83,61075,772800,8225485,150400,2532,117300,1758,38600,1596,42000,
seq_350_84,61075,615300,8254568,140100,2510,126900,1855,38100,1186,41000,
seq_350_85,61075,552300,8286004,150000,2525,120000,1303,37900,1407,44200,
seq_350_86,61075,1050500,8316479,292300,2525,187600,1286,171300,1346,59700,
seq_350_87,61075,915200,8346783,145500,2501,117800,1451,39600,1274,43800,
seq_350_88,61075,922700,8377738,274700,2539,198600,1476,55500,1181,60000,
seq_350_89,61075,878400,8407492,317700,2537,236100,1443,61100,1466,67500,
seq_350_90,61075,1226700,8437810,437900,2535,205100,1676,56900,1845,65300,
seq_350_91,61075,872800,8469715,355500,2531,2043000,1423,59100,1412,66100,
seq_350_92,61075,924600,8497238,308200,2537,224400,1753,62800,1311,66200,
seq_350_93,61075,935800,8528832,354000,2505,211600,1989,68300,1352,59200,
seq_350_94,61075,910700,8558785,339500,2511,222900,1261,58500,1393,65600,
seq_350_95,61075,877500,8591692,383000,2539,210700,1266,61300,1604,66600,
seq_350_96,61075,874400,8623050,348400,2505,220500,1675,59900,1894,396100,
seq_350_97,61075,890500,8652453,313000,2505,199200,1436,57000,1430,64100,
seq_350_98,61075,795400,8682665,257500,2522,186200,1571,52600,1780,63300,
seq_350_99,61075,1426900,8713004,450000,2520,217000,1506,60300,1696,68200,
seq_400_0,79800,1280600,8751537,339800,2950,212200,1815,60500,1795,100700,
seq_400_1,79800,2647400,8790868,336200,2974,134600,1558,42200,1496,48300,
seq_400_2,79800,1071900,8829479,417200,2968,241300,1549,65600,1982,81400,
seq_400_3,79800,1212500,8868457,450300,2949,210400,1816,61300,2111,75700,
seq_400_4,79800,1084800,8905392,347600,2961,222200,1961,65000,1521,72800,
seq_400_5,79800,941900,8943540,185200,2974,133700,1496,42700,1822,50000,
seq_400_6,79800,1167900,8984681,678100,2960,201600,2230,63800,1449,70700,
seq_400_7,79800,983200,9025483,363000,2961,211600,2052,72500,2009,69200,
seq_400_8,79800,763300,9063799,185500,2978,134300,1741,45200,1568,49600,
seq_400_9,79800,1167400,9103336,423000,2939,246900,1489,68700,2037,82000,
seq_400_10,79800,954500,9144187,365500,2967,206700,1647,61900,2036,71100,
seq_400_11,79800,1111900,9183312,434800,2964,249200,1796,70300,2021,79500,
seq_400_12,79800,746000,9223794,194800,2941,134400,2201,45400,2164,52000,
seq_400_13,79800,1173600,9261651,408800,2969,251800,1691,69200,1569,77100,
seq_400_14,79800,1413500,9301710,445700,2980,249600,1691,66800,2013,79200,
seq_400_15,79800,1172000,9341070,418800,2956,246700,1785,63400,1761,71400,
seq_400_16,79800,783000,9380280,186300,2965,181600,1826,43900,1778,50200,
seq_400_17,79800,1183900,9419509,585100,2970,248700,1538,73500,1781,91100,
seq_400_18,79800,798600,9462480,202900,2961,133900,1617,43400,1983,50100,
seq_400_19,79800,1409000,9502638,418400,2992,249500,2184,71300,1961,78700,
seq_400_20,79800,2908100,9542088,192600,2967,135200,2215,46700,1851,50700,
seq_400_21,79800,783100,9583998,197900,2959,138900,1978,45200,1688,49300,
seq_400_22,79800,791300,9624226,190300,2959,134700,1676,43300,1841,67000,
seq_400_23,79800,1048100,9664736,488600,2964,213100,1492,59400,1682,70800,
seq_400_24,79800,1350900,9702160,455600,2976,218700,1760,60900,1714,67600,
seq_400_25,79800,908100,9744215,361900,2966,208800,1791,60100,1489,68000,
seq_400_26,79800,2245400,9783252,493700,2955,226600,1894,65200,2140,78800,
seq_400_27,79800,1247800,9822459,524300,2972,219100,2150,67300,1880,76800,
seq_400_28,79800,1370800,9863396,503000,2967,227300,2005,64100,2108,72800,
seq_400_29,79800,1200400,9903886,382800,2963,261500,2332,69100,1602,71900,
seq_400_30,79800,3605900,9942594,431400,2963,288900,2016,135900,1779,68500,
seq_400_31,79800,1388700,9982159,539900,2966,250700,1507,67200,1681,75000,
seq_400_32,79800,952600,10019784,446900,2944,195900,1692,58500,1974,71100,
seq_400_33,79800,1218700,10059134,349700,2953,216000,1606,60200,1655,71600,
seq_400_34,79800,1098500,10098478,360600,2958,292100,1848,67800,1750,91700,
seq_400_35,79800,1226600,10138083,470200,2959,221200,1717,57700,1661,65900,
seq_400_36,79800,1342800,10178525,428400,2954,248800,1559,71400,1613,75800,
seq_400_37,79800,1550600,10216295,407200,2965,246200,1730,66900,1613,77300,
seq_400_38,79800,929100,10255204,324700,2958,337300,1542,59500,1550,72100,
seq_400_39,79800,1339200,10295626,475500,2952,198900,1930,58100,1823,68300,
seq_400_40,79800,3197100,10336143,2009300,2943,198500,1752,59700,1823,70300,
seq_400_41,79800,1222900,10375365,340600,2962,210900,1581,65100,1559,74400,
seq_400_42,79800,2964600,10415729,495300,2965,230300,2088,70300,1719,75600,
seq_400_43,79800,1269100,10454592,400900,2961,277100,1897,71800,1656,88100,
seq_400_44,79800,3554500,10496807,382500,2979,222100,1701,65100,1944,82300,
seq_400_45,79800,1295200,10538899,501600,2940,216700,2252,59800,1667,69400,
seq_400_46,79800,1228100,10579676,2111000,2965,194400,1841,61000,1934,75000,
seq_400_47,79800,1470500,10620314,344000,2978,231500,2233,386300,1966,194300,
seq_400_48,79800,3742500,10659853,423600,2965,246700,1683,71400,1668,80000,
seq_400_49,79800,1233000,10700468,636000,2962,222000,1864,58800,1839,73400,
seq_400_50,79800,1314400,10741449,2287200,2976,269200,1525,62700,1895,77500,
seq_400_51,79800,1168400,10783202,981900,2937,226100,1694,63800,2273,191700,
seq_400_52,79800,1137000,10822837,2735300,2950,764500,1703,69400,1756,77400,
seq_400_53,79800,1160100,10862844,366300,2930,222500,1977,70300,1468,70200,
seq_400_54,79800,4848400,10904430,395600,2970,231800,1864,65300,2092,78300,
seq_400_55,79800,1349600,10940576,499900,2938,211600,1667,57200,1825,79900,
seq_400_56,79800,1169400,10979300,546300,2960,258000,1826,70100,1732,76500,
seq_400_57,79800,1155900,11019304,372600,2978,220800,1447,170500,2086,75400,
seq_400_58,79800,3423300,11061312,447300,2964,246700,1630,69300,1972,80700,
seq_400_59,79800,1282100,11100844,968500,2950,237000,1858,63400,2429,72700,
seq_400_60,79800,3713300,11141479,980900,2973,242300,1678,78200,1635,77100,
seq_400_61,79800,1606000,11181695,464000,2953,243500,1542,67500,1716,199400,
seq_400_62,79800,2364300,11219050,350300,2963,221000,2147,66500,1640,71100,
seq_400_63,79800,1294700,11261126,488500,2960,219800,1777,57800,1693,72200,
seq_400_64,79800,4120600,11302230,355900,2970,391800,1559,61200,1784,53400,
seq_400_65,79800,1203300,11342979,478700,2954,214800,1741,66400,1658,68400,
seq_400_66,79800,1386900,11381520,533200,2954,237100,1592,66500,1651,76400,
seq_400_67,79800,1196300,11421895,406400,2969,231100,1750,64800,1795,114500,
seq_400_68,79800,1745700,11459741,535800,2955,244300,1983,70900,1965,79400,
seq_400_69,79800,1088100,11499937,356900,2941,212700,1845,59300,1657,93100,
seq_400_70,79800,1208800,11540230,2700600,2957,214900,1827,62200,2147,70900,
seq_400_71,79800,1261400,11578317,464700,2952,214500,1433,59300,1737,66300,
seq_400_72,79800,1226200,11618087,526300,2962,224100,1671,66800,1650,72000,
seq_400_73,79800,1185100,11654320,433000,2958,619900,2359,66300,1992,69400,
seq_400_74,79800,1034100,11692339,516200,2959,198600,1724,57800,1791,191400,
seq_400_75,79800,1399600,11731217,442500,2968,248200,1825,69400,1849,76700,
seq_400_76,79800,1472800,11770553,567600,2955,249700,1683,68200,1495,75100,
seq_400_77,79800,4158200,11809821,313400,2986,218100,1814,62900,1672,74400,
seq_400_78,79800,1201800,11850566,382200,2959,253500,1672,173200,1611,71900,
seq_400_79,79800,1417400,11890221,397400,2955,242000,1927,71000,1721,77200,
seq_400_80,79800,1109500,11929738,355300,2949,209700,1947,59700,1634,102800,
seq_400_81,79800,1202400,11970391,1873300,2963,217300,1617,60100,2080,93400,
seq_400_82,79800,938200,12009918,376100,2966,259100,2052,60600,1792,68100,
seq_400_83,79800,1323200,12048130,553400,2960,243500,1595,69400,1514,78400,
seq_400_84,79800,1357400,12090965,464300,2971,225800,1863,71100,1900,78700,
seq_400_85,79800,1256400,12128260,467300,2970,214100,2026,61000,1927,69600,
seq_400_86,79800,1245300,12168863,2409800,2949,249200,1893,71800,1395,74400,
seq_400_87,79800,2778700,12209760,384000,2949,289400,1776,65700,1630,74900,
seq_400_88,79800,4168600,12251593,199000,2953,184600,1841,52900,2064,50600,
seq_400_89,79800,1674200,12291147,365800,2951,288000,1720,65500,1842,77200,
seq_400_90,79800,1208000,12327886,343800,2967,3391100,2251,46500,1855,50800,
seq_400_91,79800,1315200,12367385,396900,2969,558500,2284,80000,1659,74600,
seq_400_92,79800,1415400,12408261,2098100,2967,268700,1614,61300,1879,73200,
seq_400_93,79800,2404700,12449219,384100,2966,285500,1486,57900,1916,72800,
seq_400_94,79800,1292700,12491806,533800,2959,280000,1730,64700,1572,86300,
seq_400_95,79800,1182900,12531073,470400,2967,272300,1773,57000,1624,70500,
seq_400_96,79800,1409500,12571592,445500,2947,299900,2011,70100,1664,75200,
seq_400_97,79800,1344100,12611728,414200,2966,801700,1876,69000,1713,74800,
seq_400_98,79800,1101500,12649621,336700,2961,221100,1748,56100,1854,72900,
seq_400_99,79800,1752700,12688617,403000,2949,243500,1743,68400,2093,80000,
seq_450_0,101025,1611200,12736634,439400,3421,313900,1694,66800,2077,80400,
seq_450_1,101025,1598000,12786363,443500,3396,519100,1972,72200,1689,73200,
seq_450_2,101025,1539100,12836686,671900,3406,343100,2103,147400,2428,87500,
seq_450_3,101025,1763000,12887933,487300,3409,314200,2868,83800,1791,411200,
seq_450_4,101025,2107000,12937792,536100,3386,355800,1829,78700,2379,95300,
seq_450_5,101025,1723600,12991468,564600,3387,444400,2129,83300,2035,82400,
seq_450_6,101025,4756900,13040614,478300,3414,329400,2113,77400,2030,85500,
seq_450_7,101025,2003700,13093441,461800,3411,301500,1689,67200,1623,85000,
seq_450_8,101025,1871800,13144062,541100,3394,342800,1976,79100,2147,88400,
seq_450_9,101025,1495300,13194195,466600,3429,460300,1840,69700,1879,80200,
seq_450_10,101025,1533700,13243345,1255000,3416,304800,2335,73900,2149,83900,
seq_450_11,101025,1611800,13293061,628500,3423,324600,2422,77000,1874,91700,
seq_450_12,101025,1783800,13344067,442700,3417,290000,2200,106300,2214,205400,
seq_450_13,101025,4415600,13397521,512800,3385,328400,1881,76100,2002,87900,
seq_450_14,101025,1696000,13444160,442900,3380,315100,2185,75100,2172,87000,
seq_450_15,101025,1763900,13494225,520500,3405,341800,2639,85900,1906,88000,
seq_450_16,101025,1856900,13545152,531000,3403,348100,1895,179000,2275,88400,
seq_450_17,101025,1842400,13596009,565500,3421,314900,1794,69700,2560,85900,
seq_450_18,101025,1462500,13646278,556700,3403,329100,2396,76600,2213,90900,
seq_450_19,101025,4300400,13695885,444600,3411,323800,2843,80900,2016,81900,
seq_450_20,101025,1417800,13747218,2233800,3405,506700,2284,83000,2204,202100,
seq_450_21,101025,989600,13796324,235200,3415,204900,2373,52200,1985,56400,
seq_450_22,101025,4010400,13847844,455000,3400,312800,2579,71900,1799,86200,
seq_450_23,101025,1505300,13898831,453300,3407,307300,1523,69500,2236,81900,
seq_450_24,101025,3564000,13948411,705600,3401,352300,1767,77500,1683,83300,
seq_450_25,101025,1476000,13998457,523000,3391,353400,2690,85500,1651,84000,
seq_450_26,101025,3368700,14048411,529600,3428,354200,2123,81500,2171,94500,
seq_450_27,101025,1419600,14098783,430000,3399,456200,2266,72100,1867,83000,
seq_450_28,101025,3444200,14147065,419000,3401,300500,2323,70000,2320,81100,
seq_450_29,101025,1529600,14196512,521000,3419,344300,1848,76000,2216,93600,
seq_450_30,101025,1464900,14247674,605100,3408,339800,2166,82100,2140,94400,
seq_450_31,101025,1506000,14299490,581000,3411,340500,1914,79900,2125,90900,
seq_450_32,101025,1483500,14349711,524200,3402,357900,1962,80000,2247,90200,
seq_450_33,101025,1021700,14396900,242600,3406,205400,1901,48700,2121,62200,
seq_450_34,101025,1442000,14446350,1758300,3390,446900,2443,85700,2068,87300,
seq_450_35,101025,1551200,14497652,554600,3387,352500,1871,78900,1809,87400,
seq_450_36,101025,1544200,14545787,1803700,3399,666700,2131,79900,2031,88300,
seq_450_37,101025,1393300,14597488,495400,3404,324400,2128,77200,1754,81600,
seq_450_38,101025,2419900,14648595,448000,3424,301000,1827,69500,1855,75600,
seq_450_39,101025,1356200,14697748,470300,3405,323700,2182,71500,2164,86900,
seq_450_40,101025,1419300,14748419,494600,3412,318900,2478,422300,2294,177800,
seq_450_41,101025,1425000,14798958,467200,3396,309900,1762,71700,2103,82500,
seq_450_42,101025,1173900,14846560,419800,3403,290800,2162,72300,2050,86200,
seq_450_43,101025,951700,14894470,249200,3416,269900,2311,51600,2378,56500,
seq_450_44,101025,1687800,14946160,449700,3405,340800,2194,78000,1817,85200,
seq_450_45,101025,2301800,14998769,340600,3407,198400,2350,51000,1780,55900,
seq_450_46,101025,1290100,15047321,395000,3412,290900,2151,67300,2290,75300,
seq_450_47,101025,937200,15097295,236000,3385,199200,2284,72000,2068,83800,
seq_450_48,101025,1896700,15148498,409300,3386,289600,2253,69600,2007,75600,
seq_450_49,101025,1231500,15202419,335300,3419,200500,2152,50300,2108,57500,
seq_450_50,101025,1253100,15253031,459900,3431,835400,1940,62300,1638,71000,
seq_450_51,101025,1647800,15305334,499000,3420,322100,2610,78600,2002,56900,
seq_450_52,101025,1157000,15355361,453500,3407,315900,2262,74500,2572,82600,
seq_450_53,101025,4295200,15405100,483300,3389,356100,2239,74100,1899,84200,
seq_450_54,101025,3468000,15455140,258800,3412,291200,2062,50800,2212,56700,
seq_450_55,101025,2289200,15503066,454600,3415,330600,1665,55500,2179,58000,
seq_450_56,101025,1205800,15553593,504500,3392,392200,2273,105400,1748,86100,
seq_450_57,101025,1295700,15603364,443300,3419,315800,1930,67600,1767,77700,
seq_450_58,101025,1363600,15651631,456700,3412,323400,2403,77500,2101,86000,
seq_450_59,101025,1424000,15700815,472400,3392,321900,1795,72200,3063,93800,
seq_450_60,101025,957700,15751731,244100,3410,209200,1796,49600,1741,56500,
seq_450_61,101025,1400800,15803045,436500,3396,311000,2152,73100,1876,80900,
seq_450_62,101025,1383200,15854518,479600,3412,308600,1976,71100,2073,93700,
seq_450_63,101025,1075300,15901705,223800,3392,208400,2502,53000,2419,57500,
seq_450_64,101025,1221900,15952497,472700,3405,241000,1834,72700,1956,84600,
seq_450_65,101025,1336900,16004483,470600,3399,250700,2273,68400,1873,85800,
seq_450_66,101025,1351000,16056485,474500,3378,230100,1907,70900,2615,88800,
seq_450_67,101025,1347400,16106564,475300,3409,247900,1815,72300,1956,86200,
seq_450_68,101025,1363100,16157692,511300,3400,251800,1910,72200,1852,81500,
seq_450_69,101025,1276800,16208129,472900,3399,234900,1877,71000,2405,87100,
seq_450_70,101025,1650700,16258499,474100,3399,260600,2241,75700,2065,87300,
seq_450_71,101025,1785900,16307389,454800,3427,252200,2058,73600,2102,89100,
seq_450_72,101025,1442200,16360962,506600,3398,376500,2147,74000,1989,83100,
seq_450_73,101025,1217600,16410557,568000,3404,263600,2235,72500,1738,74600,
seq_450_74,101025,2074400,16457568,574000,3405,240000,1942,69200,1829,78900,
seq_450_75,101025,1860600,16509356,476500,3399,246100,1921,61400,2162,78700,
seq_450_76,101025,1811300,16561085,513800,3404,281600,2068,69100,1937,76700,
seq_450_77,101025,1821700,16609390,460100,3421,258300,2336,76400,2409,98700,
seq_450_78,101025,1434500,16658931,449600,3406,232200,2357,71400,1784,78700,
seq_450_79,101025,1775300,16711248,524800,3405,274900,1688,74400,2633,92900,
seq_450_80,101025,2039800,16760195,3309700,3404,742700,2441,53700,2068,59100,
seq_450_81,101025,1649800,16808341,407100,3393,239700,2045,71300,2287,88000,
seq_450_82,101025,1686400,16858225,427800,3413,232700,1916,1436200,2534,88900,
seq_450_83,101025,1789800,16910271,1006300,3406,233300,2013,82600,2167,87600,
seq_450_84,101025,1479100,16960610,528000,3416,265600,2047,79700,2264,84500,
seq_450_85,101025,1587100,17010302,666300,3404,274800,2172,80100,2000,160400,
seq_450_86,101025,1281800,17060598,464100,3417,251800,2739,79000,2004,81000,
seq_450_87,101025,1647400,17108060,448700,3406,242600,2073,73900,2354,86100,
seq_450_88,101025,1432100,17159064,1038600,3392,369600,2357,73700,1907,87700,
seq_450_89,101025,1375600,17211150,432900,3421,393900,2579,73700,1832,79500,
seq_450_90,101025,1443600,17260699,651500,3399,248200,2091,73500,1905,84600,
seq_450_91,101025,1390500,17310342,473300,3384,256400,2639,78600,2380,88300,
seq_450_92,101025,1766200,17362795,246500,3420,151800,2260,312400,2161,82100,
seq_450_93,101025,1426500,17414423,489500,3419,241200,1855,65300,1723,76000,
seq_450_94,101025,1269500,17462430,1789900,3412,1148500,2161,83900,1679,84000,
seq_450_95,101025,1894500,17510759,449600,3384,260200,2078,74500,1568,81300,
seq_450_96,101025,1502600,17559794,468500,3391,247800,1945,77800,1837,82500,
seq_450_97,101025,1126800,17611254,255300,3398,200100,1544,51900,2315,57200,
seq_450_98,101025,1394100,17663411,517000,3399,258100,1807,76800,2175,87200,
seq_450_99,101025,1258300,17713159,448300,3427,240500,2139,65600,2323,89600,
seq_500_0,124750,1777100,17775683,601700,3836,275000,2531,83900,2288,95200,
seq_500_1,124750,2149600,17836245,554600,3842,268800,2581,122300,2747,132500,
seq_500_2,124750,1202900,17899521,299000,3855,319200,2145,64300,2225,63400,
seq_500_3,124750,2262900,17960498,574600,3857,275800,2277,85000,2229,92400,
seq_500_4,124750,1250700,18022391,372400,3835,174500,2153,56900,2563,66300,
seq_500_5,124750,3717700,18084566,295900,3848,170800,1771,54100,2522,63200,
seq_500_6,124750,1662700,18147104,566900,3851,274100,2631,82100,2434,90600,
seq_500_7,124750,2726300,18209486,553700,3854,285100,2613,90400,2773,99800,
seq_500_8,124750,1705200,18272672,597500,3846,321000,2304,83300,2600,100500,
seq_500_9,124750,3916300,18337146,626100,3849,283100,2330,82800,2895,100500,
seq_500_10,124750,1148900,18400334,633000,3862,171300,2463,58100,2840,64000,
seq_500_11,124750,2694800,18464399,302500,3853,169300,2066,55400,2139,61500,
seq_500_12,124750,1603600,18526444,571600,3877,269100,2671,85500,2165,94500,
seq_500_13,124750,1542200,18589155,676000,3837,956500,2649,87900,2649,108800,
seq_500_14,124750,1391600,18654864,575800,3850,260400,2013,75000,2054,100000,
seq_500_15,124750,1694400,18714664,498300,3854,281400,2724,81900,2604,94800,
seq_500_16,124750,1362100,18778240,625600,3840,283500,2207,83500,1764,90600,
seq_500_17,124750,1641900,18839112,486900,3855,263200,2507,86300,2176,91700,
seq_500_18,124750,1487500,18900386,288200,3862,168800,2774,89600,2400,63500,
seq_500_19,124750,1698900,18961421,536300,3835,266500,2126,78700,2582,90300,
seq_500_20,124750,1110700,19023766,314200,3845,169100,2190,56500,2486,64700,
seq_500_21,124750,1843500,19084279,517400,3854,173100,1952,54900,2189,62700,
seq_500_22,124750,1094800,19149303,306300,3852,169400,2659,57900,3845,68500,
seq_500_23,124750,1153900,19211169,290800,3873,175500,2238,56600,2228,68100,
seq_500_24,124750,1402300,19271627,319700,3834,190100,2648,58300,1801,65800,
seq_500_25,124750,1092300,19332695,286900,3842,171000,2669,64100,1813,88400,
seq_500_26,124750,1185100,19397764,311800,3852,178400,1739,54300,2286,585400,
seq_500_27,124750,1181800,19460022,295000,3865,169600,1892,55400,2318,62600,
seq_500_28,124750,1061900,19519368,280600,3864,169200,2121,63300,2315,61100,
seq_500_29,124750,1059100,19581123,291500,3836,692100,2437,79400,2434,87300,
seq_500_30,124750,1102600,19644709,355000,3858,169600,2360,57600,2312,64300,
seq_500_31,124750,1132300,19705155,294500,3852,170200,2177,55500,2604,64700,
seq_500_32,124750,1140400,19766861,784700,3854,910500,2166,78200,2393,89800,
seq_500_33,124750,1121700,19829176,294000,3855,185000,2239,55800,1783,62300,
seq_500_34,124750,1464000,19893099,569800,3852,274300,2006,78200,2655,91500,
seq_500_35,124750,1305300,19951992,297600,3842,170400,2329,57400,1881,72000,
seq_500_36,124750,1409800,20015526,596500,3849,460500,2143,83400,2676,96700,
seq_500_37,124750,1150200,20076272,310900,3862,178800,2257,55800,2093,63500,
seq_500_38,124750,1045600,20136634,308800,3847,169700,1815,54700,3039,66600,
seq_500_39,124750,1032700,20198407,307900,3853,170200,2554,56000,2480,63900,
seq_500_40,124750,1128400,20262018,300100,3857,169900,2685,56600,2331,63600,
seq_500_41,124750,1474200,20322940,290800,3840,179300,2305,55700,2284,80600,
